year,climate_model,scenario,region,variable,value
1902,CESM2-WACCM,ssp370,eurafrica,co2,297.906604828313
1903,CESM2-WACCM,ssp370,eurafrica,co2,298.23294607922435
1904,CESM2-WACCM,ssp370,eurafrica,co2,298.60224458388984
1905,CESM2-WACCM,ssp370,eurafrica,co2,298.8958149217069
1906,CESM2-WACCM,ssp370,eurafrica,co2,299.272098345682
1907,CESM2-WACCM,ssp370,eurafrica,co2,299.67460432089865
1908,CESM2-WACCM,ssp370,eurafrica,co2,300.03252322785556
1909,CESM2-WACCM,ssp370,eurafrica,co2,300.431129289791
1910,CESM2-WACCM,ssp370,eurafrica,co2,300.8790372405201
1911,CESM2-WACCM,ssp370,eurafrica,co2,301.3155946973711
1912,CESM2-WACCM,ssp370,eurafrica,co2,301.7987764906138
1913,CESM2-WACCM,ssp370,eurafrica,co2,302.29403637349606
1914,CESM2-WACCM,ssp370,eurafrica,co2,302.76281177066267
1915,CESM2-WACCM,ssp370,eurafrica,co2,303.26229170896113
1916,CESM2-WACCM,ssp370,eurafrica,co2,303.81427495740354
1917,CESM2-WACCM,ssp370,eurafrica,co2,304.3555188924074
1918,CESM2-WACCM,ssp370,eurafrica,co2,304.8634098377079
1919,CESM2-WACCM,ssp370,eurafrica,co2,305.248104268685
1920,CESM2-WACCM,ssp370,eurafrica,co2,305.740482872352
1921,CESM2-WACCM,ssp370,eurafrica,co2,306.14910065196455
1922,CESM2-WACCM,ssp370,eurafrica,co2,306.5545461140573
1923,CESM2-WACCM,ssp370,eurafrica,co2,306.87975231558084
1924,CESM2-WACCM,ssp370,eurafrica,co2,307.3136613238603
1925,CESM2-WACCM,ssp370,eurafrica,co2,307.55926854908466
1926,CESM2-WACCM,ssp370,eurafrica,co2,307.78590007685125
1927,CESM2-WACCM,ssp370,eurafrica,co2,308.0332244280726
1928,CESM2-WACCM,ssp370,eurafrica,co2,308.26072907075286
1929,CESM2-WACCM,ssp370,eurafrica,co2,308.42694104649127
1930,CESM2-WACCM,ssp370,eurafrica,co2,308.5701900999993
1931,CESM2-WACCM,ssp370,eurafrica,co2,308.82787541486323
1932,CESM2-WACCM,ssp370,eurafrica,co2,309.0311656706035
1933,CESM2-WACCM,ssp370,eurafrica,co2,309.2898987233639
1934,CESM2-WACCM,ssp370,eurafrica,co2,309.59604191593826
1935,CESM2-WACCM,ssp370,eurafrica,co2,309.9850146099925
1936,CESM2-WACCM,ssp370,eurafrica,co2,310.6161020696163
1937,CESM2-WACCM,ssp370,eurafrica,co2,311.1751575488597
1938,CESM2-WACCM,ssp370,eurafrica,co2,311.7319429293275
1939,CESM2-WACCM,ssp370,eurafrica,co2,312.2987400274724
1940,CESM2-WACCM,ssp370,eurafrica,co2,312.80508846975863
1941,CESM2-WACCM,ssp370,eurafrica,co2,313.29956254921854
1942,CESM2-WACCM,ssp370,eurafrica,co2,313.75468824990094
1943,CESM2-WACCM,ssp370,eurafrica,co2,314.1019551549107
1944,CESM2-WACCM,ssp370,eurafrica,co2,314.3233188893646
1945,CESM2-WACCM,ssp370,eurafrica,co2,314.40172460861504
1946,CESM2-WACCM,ssp370,eurafrica,co2,314.5196533296257
1947,CESM2-WACCM,ssp370,eurafrica,co2,314.610602799803
1948,CESM2-WACCM,ssp370,eurafrica,co2,314.67335065826774
1949,CESM2-WACCM,ssp370,eurafrica,co2,314.82469057664275
1950,CESM2-WACCM,ssp370,eurafrica,co2,314.9827534798533
1951,CESM2-WACCM,ssp370,eurafrica,co2,315.1295823045075
1952,CESM2-WACCM,ssp370,eurafrica,co2,315.436307573691
1953,CESM2-WACCM,ssp370,eurafrica,co2,315.6998136546463
1954,CESM2-WACCM,ssp370,eurafrica,co2,315.9850894007832
1955,CESM2-WACCM,ssp370,eurafrica,co2,316.32703030481935
1956,CESM2-WACCM,ssp370,eurafrica,co2,316.65043206885457
1957,CESM2-WACCM,ssp370,eurafrica,co2,316.94862991571426
1958,CESM2-WACCM,ssp370,eurafrica,co2,317.2655706293881
1959,CESM2-WACCM,ssp370,eurafrica,co2,317.61170248501
1960,CESM2-WACCM,ssp370,eurafrica,co2,318.17963463254273
1961,CESM2-WACCM,ssp370,eurafrica,co2,318.77763103693724
1962,CESM2-WACCM,ssp370,eurafrica,co2,319.4049058947712
1963,CESM2-WACCM,ssp370,eurafrica,co2,320.04693639464676
1964,CESM2-WACCM,ssp370,eurafrica,co2,320.7640547771007
1965,CESM2-WACCM,ssp370,eurafrica,co2,321.2725277990103
1966,CESM2-WACCM,ssp370,eurafrica,co2,322.16013642027974
1967,CESM2-WACCM,ssp370,eurafrica,co2,322.84812186844647
1968,CESM2-WACCM,ssp370,eurafrica,co2,323.64996150135994
1969,CESM2-WACCM,ssp370,eurafrica,co2,324.4578547310084
1970,CESM2-WACCM,ssp370,eurafrica,co2,325.6434283684939
1971,CESM2-WACCM,ssp370,eurafrica,co2,326.4360420871526
1972,CESM2-WACCM,ssp370,eurafrica,co2,327.84376526251435
1973,CESM2-WACCM,ssp370,eurafrica,co2,329.9438685644418
1974,CESM2-WACCM,ssp370,eurafrica,co2,331.1091859359294
1975,CESM2-WACCM,ssp370,eurafrica,co2,331.7082009743899
1976,CESM2-WACCM,ssp370,eurafrica,co2,332.60261989198625
1977,CESM2-WACCM,ssp370,eurafrica,co2,334.0612165629864
1978,CESM2-WACCM,ssp370,eurafrica,co2,335.5841326992959
1979,CESM2-WACCM,ssp370,eurafrica,co2,337.0368795003742
1980,CESM2-WACCM,ssp370,eurafrica,co2,338.79553666338325
1981,CESM2-WACCM,ssp370,eurafrica,co2,340.335100190714
1982,CESM2-WACCM,ssp370,eurafrica,co2,341.37844340875745
1983,CESM2-WACCM,ssp370,eurafrica,co2,342.7678602747619
1984,CESM2-WACCM,ssp370,eurafrica,co2,344.4524481892586
1985,CESM2-WACCM,ssp370,eurafrica,co2,345.91235453262925
1986,CESM2-WACCM,ssp370,eurafrica,co2,347.3273536656052
1987,CESM2-WACCM,ssp370,eurafrica,co2,348.9275695756078
1988,CESM2-WACCM,ssp370,eurafrica,co2,351.0689130052924
1989,CESM2-WACCM,ssp370,eurafrica,co2,352.92425309307873
1990,CESM2-WACCM,ssp370,eurafrica,co2,354.328949470073
1991,CESM2-WACCM,ssp370,eurafrica,co2,355.8355674613267
1992,CESM2-WACCM,ssp370,eurafrica,co2,357.026670826599
1993,CESM2-WACCM,ssp370,eurafrica,co2,358.0709744710475
1994,CESM2-WACCM,ssp370,eurafrica,co2,359.2814027797431
1995,CESM2-WACCM,ssp370,eurafrica,co2,360.88807974010706
1996,CESM2-WACCM,ssp370,eurafrica,co2,362.51189885661006
1997,CESM2-WACCM,ssp370,eurafrica,co2,363.8656053226441
1998,CESM2-WACCM,ssp370,eurafrica,co2,365.95514393411577
1999,CESM2-WACCM,ssp370,eurafrica,co2,367.8985231090337
2000,CESM2-WACCM,ssp370,eurafrica,co2,369.3971666507423
2001,CESM2-WACCM,ssp370,eurafrica,co2,371.05687079019845
2002,CESM2-WACCM,ssp370,eurafrica,co2,372.9408490471542
2003,CESM2-WACCM,ssp370,eurafrica,co2,375.23393984884024
2004,CESM2-WACCM,ssp370,eurafrica,co2,377.00828397646546
2005,CESM2-WACCM,ssp370,eurafrica,co2,378.866825485602
2006,CESM2-WACCM,ssp370,eurafrica,co2,380.87708526290953
2007,CESM2-WACCM,ssp370,eurafrica,co2,382.6520114671439
2008,CESM2-WACCM,ssp370,eurafrica,co2,384.7816842608154
2009,CESM2-WACCM,ssp370,eurafrica,co2,386.4458703901619
2010,CESM2-WACCM,ssp370,eurafrica,co2,388.5518526658416
2011,CESM2-WACCM,ssp370,eurafrica,co2,390.7067875843495
2012,CESM2-WACCM,ssp370,eurafrica,co2,392.831745557487
2013,CESM2-WACCM,ssp370,eurafrica,co2,395.2662227675319
2014,CESM2-WACCM,ssp370,eurafrica,co2,397.3491257056594
2015,CESM2-WACCM,ssp370,eurafrica,co2,398.1656627729535
2016,CESM2-WACCM,ssp370,eurafrica,co2,400.4621005151421
2017,CESM2-WACCM,ssp370,eurafrica,co2,402.78409142047167
2018,CESM2-WACCM,ssp370,eurafrica,co2,405.29767284169793
2019,CESM2-WACCM,ssp370,eurafrica,co2,408.07362529449165
2020,CESM2-WACCM,ssp370,eurafrica,co2,410.96986387856305
2021,CESM2-WACCM,ssp370,eurafrica,co2,413.95408334210515
2022,CESM2-WACCM,ssp370,eurafrica,co2,417.1568143647164
2023,CESM2-WACCM,ssp370,eurafrica,co2,420.4975557513535
2024,CESM2-WACCM,ssp370,eurafrica,co2,423.8733381498605
2025,CESM2-WACCM,ssp370,eurafrica,co2,427.31757275760174
2026,CESM2-WACCM,ssp370,eurafrica,co2,430.7992057874799
2027,CESM2-WACCM,ssp370,eurafrica,co2,434.4018816482276
2028,CESM2-WACCM,ssp370,eurafrica,co2,438.10458737425506
2029,CESM2-WACCM,ssp370,eurafrica,co2,441.8395983520895
2030,CESM2-WACCM,ssp370,eurafrica,co2,445.5879970919341
2031,CESM2-WACCM,ssp370,eurafrica,co2,449.4887834880501
2032,CESM2-WACCM,ssp370,eurafrica,co2,453.45339458435774
2033,CESM2-WACCM,ssp370,eurafrica,co2,457.3298792820424
2034,CESM2-WACCM,ssp370,eurafrica,co2,461.2809279933572
2035,CESM2-WACCM,ssp370,eurafrica,co2,465.27423546649516
2036,CESM2-WACCM,ssp370,eurafrica,co2,469.3531955126673
2037,CESM2-WACCM,ssp370,eurafrica,co2,473.640306154266
2038,CESM2-WACCM,ssp370,eurafrica,co2,478.0467425007373
2039,CESM2-WACCM,ssp370,eurafrica,co2,482.44549543596804
2040,CESM2-WACCM,ssp370,eurafrica,co2,486.85577348805964
2041,CESM2-WACCM,ssp370,eurafrica,co2,491.4040910080075
2042,CESM2-WACCM,ssp370,eurafrica,co2,495.9175130352378
2043,CESM2-WACCM,ssp370,eurafrica,co2,500.463240314275
2044,CESM2-WACCM,ssp370,eurafrica,co2,505.0692125223577
2045,CESM2-WACCM,ssp370,eurafrica,co2,509.64829279109836
2046,CESM2-WACCM,ssp370,eurafrica,co2,514.3380840308964
2047,CESM2-WACCM,ssp370,eurafrica,co2,519.063207320869
2048,CESM2-WACCM,ssp370,eurafrica,co2,523.7396690063179
2049,CESM2-WACCM,ssp370,eurafrica,co2,528.6282394081354
2050,CESM2-WACCM,ssp370,eurafrica,co2,533.555110450834
2051,CESM2-WACCM,ssp370,eurafrica,co2,538.5182448662817
2052,CESM2-WACCM,ssp370,eurafrica,co2,543.6089704744518
2053,CESM2-WACCM,ssp370,eurafrica,co2,548.6985319294035
2054,CESM2-WACCM,ssp370,eurafrica,co2,553.6078824661672
2055,CESM2-WACCM,ssp370,eurafrica,co2,558.6662446148694
2056,CESM2-WACCM,ssp370,eurafrica,co2,564.0235613100231
2057,CESM2-WACCM,ssp370,eurafrica,co2,569.2891427315772
2058,CESM2-WACCM,ssp370,eurafrica,co2,574.7110117226839
2059,CESM2-WACCM,ssp370,eurafrica,co2,580.1357328891754
2060,CESM2-WACCM,ssp370,eurafrica,co2,585.5203489772975
2061,CESM2-WACCM,ssp370,eurafrica,co2,590.9616593271494
2062,CESM2-WACCM,ssp370,eurafrica,co2,596.5362070128322
2063,CESM2-WACCM,ssp370,eurafrica,co2,602.1987064741552
2064,CESM2-WACCM,ssp370,eurafrica,co2,607.8574806451797
2065,CESM2-WACCM,ssp370,eurafrica,co2,613.6013544164598
2066,CESM2-WACCM,ssp370,eurafrica,co2,619.3119334056973
2067,CESM2-WACCM,ssp370,eurafrica,co2,625.268672592938
2068,CESM2-WACCM,ssp370,eurafrica,co2,631.1287870630622
2069,CESM2-WACCM,ssp370,eurafrica,co2,637.0570627041161
2070,CESM2-WACCM,ssp370,eurafrica,co2,643.0298089981079
2071,CESM2-WACCM,ssp370,eurafrica,co2,649.1984240710735
2072,CESM2-WACCM,ssp370,eurafrica,co2,655.3093553520739
2073,CESM2-WACCM,ssp370,eurafrica,co2,661.585247144103
2074,CESM2-WACCM,ssp370,eurafrica,co2,667.7960627712309
2075,CESM2-WACCM,ssp370,eurafrica,co2,674.2047844454646
2076,CESM2-WACCM,ssp370,eurafrica,co2,680.7674653828144
2077,CESM2-WACCM,ssp370,eurafrica,co2,687.2719386592507
2078,CESM2-WACCM,ssp370,eurafrica,co2,693.8306614756584
2079,CESM2-WACCM,ssp370,eurafrica,co2,700.4071376286447
2080,CESM2-WACCM,ssp370,eurafrica,co2,706.8837876431644
2081,CESM2-WACCM,ssp370,eurafrica,co2,713.6162021197379
2082,CESM2-WACCM,ssp370,eurafrica,co2,720.505602657795
2083,CESM2-WACCM,ssp370,eurafrica,co2,727.4338277056813
2084,CESM2-WACCM,ssp370,eurafrica,co2,734.4562327489257
2085,CESM2-WACCM,ssp370,eurafrica,co2,741.5695581585169
2086,CESM2-WACCM,ssp370,eurafrica,co2,748.58678271994
2087,CESM2-WACCM,ssp370,eurafrica,co2,755.7837525382638
2088,CESM2-WACCM,ssp370,eurafrica,co2,762.9773463122547
2089,CESM2-WACCM,ssp370,eurafrica,co2,770.4261806793511
2090,CESM2-WACCM,ssp370,eurafrica,co2,777.6723941788077
2091,CESM2-WACCM,ssp370,eurafrica,co2,785.1375266909599
2092,CESM2-WACCM,ssp370,eurafrica,co2,792.6620892249048
2093,CESM2-WACCM,ssp370,eurafrica,co2,800.3201219253242
2094,CESM2-WACCM,ssp370,eurafrica,co2,808.1248379312456
2095,CESM2-WACCM,ssp370,eurafrica,co2,815.9846183843911
2096,CESM2-WACCM,ssp370,eurafrica,co2,823.9881135523319
2097,CESM2-WACCM,ssp370,eurafrica,co2,831.9714688695967
2098,CESM2-WACCM,ssp370,eurafrica,co2,840.0420774705708
2099,CESM2-WACCM,ssp370,eurafrica,co2,848.2802659273148
2100,CESM2-WACCM,ssp370,eurafrica,co2,856.465136166662
1850,CESM2-WACCM,ssp585,eurafrica,co2,286.33218607865274
1851,CESM2-WACCM,ssp585,eurafrica,co2,286.3770932890475
1852,CESM2-WACCM,ssp585,eurafrica,co2,286.4518319256604
1853,CESM2-WACCM,ssp585,eurafrica,co2,286.5767164621502
1854,CESM2-WACCM,ssp585,eurafrica,co2,286.6861177608371
1855,CESM2-WACCM,ssp585,eurafrica,co2,286.78387752734125
1856,CESM2-WACCM,ssp585,eurafrica,co2,286.90643375739455
1857,CESM2-WACCM,ssp585,eurafrica,co2,287.0468015316874
1858,CESM2-WACCM,ssp585,eurafrica,co2,287.1614706236869
1859,CESM2-WACCM,ssp585,eurafrica,co2,287.323840893805
1860,CESM2-WACCM,ssp585,eurafrica,co2,287.49555349349976
1861,CESM2-WACCM,ssp585,eurafrica,co2,287.6320795621723
1862,CESM2-WACCM,ssp585,eurafrica,co2,287.80652792192996
1863,CESM2-WACCM,ssp585,eurafrica,co2,287.96278638765216
1864,CESM2-WACCM,ssp585,eurafrica,co2,288.1407563108951
1865,CESM2-WACCM,ssp585,eurafrica,co2,288.3172419387847
1866,CESM2-WACCM,ssp585,eurafrica,co2,288.5185240302235
1867,CESM2-WACCM,ssp585,eurafrica,co2,288.6941365431994
1868,CESM2-WACCM,ssp585,eurafrica,co2,288.8684975914657
1869,CESM2-WACCM,ssp585,eurafrica,co2,288.9901807066053
1870,CESM2-WACCM,ssp585,eurafrica,co2,289.13130518049
1871,CESM2-WACCM,ssp585,eurafrica,co2,289.2803750000894
1872,CESM2-WACCM,ssp585,eurafrica,co2,289.4183271564543
1873,CESM2-WACCM,ssp585,eurafrica,co2,289.62158830836415
1874,CESM2-WACCM,ssp585,eurafrica,co2,289.7979284171015
1875,CESM2-WACCM,ssp585,eurafrica,co2,289.9977844208479
1876,CESM2-WACCM,ssp585,eurafrica,co2,290.1970292441547
1877,CESM2-WACCM,ssp585,eurafrica,co2,290.42072128504515
1878,CESM2-WACCM,ssp585,eurafrica,co2,290.6647860072553
1879,CESM2-WACCM,ssp585,eurafrica,co2,290.92340264469385
1880,CESM2-WACCM,ssp585,eurafrica,co2,291.12116317264736
1881,CESM2-WACCM,ssp585,eurafrica,co2,291.3649950642139
1882,CESM2-WACCM,ssp585,eurafrica,co2,291.6416269727051
1883,CESM2-WACCM,ssp585,eurafrica,co2,291.9188409578055
1884,CESM2-WACCM,ssp585,eurafrica,co2,292.1233244705945
1885,CESM2-WACCM,ssp585,eurafrica,co2,292.44666802696884
1886,CESM2-WACCM,ssp585,eurafrica,co2,292.7216701209545
1887,CESM2-WACCM,ssp585,eurafrica,co2,293.0299087893218
1888,CESM2-WACCM,ssp585,eurafrica,co2,293.3208888862282
1889,CESM2-WACCM,ssp585,eurafrica,co2,293.62307395786047
1890,CESM2-WACCM,ssp585,eurafrica,co2,293.9669357147068
1891,CESM2-WACCM,ssp585,eurafrica,co2,294.3157160189003
1892,CESM2-WACCM,ssp585,eurafrica,co2,294.62692327797413
1893,CESM2-WACCM,ssp585,eurafrica,co2,294.9630725197494
1894,CESM2-WACCM,ssp585,eurafrica,co2,295.3158982563764
1895,CESM2-WACCM,ssp585,eurafrica,co2,295.6418611574918
1896,CESM2-WACCM,ssp585,eurafrica,co2,295.91561178676784
1897,CESM2-WACCM,ssp585,eurafrica,co2,296.2341532111168
1898,CESM2-WACCM,ssp585,eurafrica,co2,296.5819148812443
1899,CESM2-WACCM,ssp585,eurafrica,co2,296.916434308514
1900,CESM2-WACCM,ssp585,eurafrica,co2,297.2621296066791
1901,CESM2-WACCM,ssp585,eurafrica,co2,297.60226607322693
1902,CESM2-WACCM,ssp585,eurafrica,co2,297.906604828313
1903,CESM2-WACCM,ssp585,eurafrica,co2,298.23294607922435
1904,CESM2-WACCM,ssp585,eurafrica,co2,298.60224458388984
1905,CESM2-WACCM,ssp585,eurafrica,co2,298.8958149217069
1906,CESM2-WACCM,ssp585,eurafrica,co2,299.272098345682
1907,CESM2-WACCM,ssp585,eurafrica,co2,299.67460432089865
1908,CESM2-WACCM,ssp585,eurafrica,co2,300.03252322785556
1909,CESM2-WACCM,ssp585,eurafrica,co2,300.431129289791
1910,CESM2-WACCM,ssp585,eurafrica,co2,300.8790372405201
1911,CESM2-WACCM,ssp585,eurafrica,co2,301.3155946973711
1912,CESM2-WACCM,ssp585,eurafrica,co2,301.7987764906138
1913,CESM2-WACCM,ssp585,eurafrica,co2,302.29403637349606
1914,CESM2-WACCM,ssp585,eurafrica,co2,302.76281177066267
1915,CESM2-WACCM,ssp585,eurafrica,co2,303.26229170896113
1916,CESM2-WACCM,ssp585,eurafrica,co2,303.81427495740354
1917,CESM2-WACCM,ssp585,eurafrica,co2,304.3555188924074
1918,CESM2-WACCM,ssp585,eurafrica,co2,304.8634098377079
1919,CESM2-WACCM,ssp585,eurafrica,co2,305.248104268685
1920,CESM2-WACCM,ssp585,eurafrica,co2,305.740482872352
1921,CESM2-WACCM,ssp585,eurafrica,co2,306.14910065196455
1922,CESM2-WACCM,ssp585,eurafrica,co2,306.5545461140573
1923,CESM2-WACCM,ssp585,eurafrica,co2,306.87975231558084
1924,CESM2-WACCM,ssp585,eurafrica,co2,307.3136613238603
1925,CESM2-WACCM,ssp585,eurafrica,co2,307.55926854908466
1926,CESM2-WACCM,ssp585,eurafrica,co2,307.78590007685125
1927,CESM2-WACCM,ssp585,eurafrica,co2,308.0332244280726
1928,CESM2-WACCM,ssp585,eurafrica,co2,308.26072907075286
1929,CESM2-WACCM,ssp585,eurafrica,co2,308.42694104649127
1930,CESM2-WACCM,ssp585,eurafrica,co2,308.5701900999993
1931,CESM2-WACCM,ssp585,eurafrica,co2,308.82787541486323
1932,CESM2-WACCM,ssp585,eurafrica,co2,309.0311656706035
1933,CESM2-WACCM,ssp585,eurafrica,co2,309.2898987233639
1934,CESM2-WACCM,ssp585,eurafrica,co2,309.59604191593826
1935,CESM2-WACCM,ssp585,eurafrica,co2,309.9850146099925
1936,CESM2-WACCM,ssp585,eurafrica,co2,310.6161020696163
1937,CESM2-WACCM,ssp585,eurafrica,co2,311.1751575488597
1938,CESM2-WACCM,ssp585,eurafrica,co2,311.7319429293275
1939,CESM2-WACCM,ssp585,eurafrica,co2,312.2987400274724
1940,CESM2-WACCM,ssp585,eurafrica,co2,312.80508846975863
1941,CESM2-WACCM,ssp585,eurafrica,co2,313.29956254921854
1942,CESM2-WACCM,ssp585,eurafrica,co2,313.75468824990094
1943,CESM2-WACCM,ssp585,eurafrica,co2,314.1019551549107
1944,CESM2-WACCM,ssp585,eurafrica,co2,314.3233188893646
1945,CESM2-WACCM,ssp585,eurafrica,co2,314.40172460861504
1946,CESM2-WACCM,ssp585,eurafrica,co2,314.5196533296257
1947,CESM2-WACCM,ssp585,eurafrica,co2,314.610602799803
1948,CESM2-WACCM,ssp585,eurafrica,co2,314.67335065826774
1949,CESM2-WACCM,ssp585,eurafrica,co2,314.82469057664275
1950,CESM2-WACCM,ssp585,eurafrica,co2,314.9827534798533
1951,CESM2-WACCM,ssp585,eurafrica,co2,315.1295823045075
1952,CESM2-WACCM,ssp585,eurafrica,co2,315.436307573691
1953,CESM2-WACCM,ssp585,eurafrica,co2,315.6998136546463
1954,CESM2-WACCM,ssp585,eurafrica,co2,315.9850894007832
1955,CESM2-WACCM,ssp585,eurafrica,co2,316.32703030481935
1956,CESM2-WACCM,ssp585,eurafrica,co2,316.65043206885457
1957,CESM2-WACCM,ssp585,eurafrica,co2,316.94862991571426
1958,CESM2-WACCM,ssp585,eurafrica,co2,317.2655706293881
1959,CESM2-WACCM,ssp585,eurafrica,co2,317.61170248501
1960,CESM2-WACCM,ssp585,eurafrica,co2,318.17963463254273
1961,CESM2-WACCM,ssp585,eurafrica,co2,318.77763103693724
1962,CESM2-WACCM,ssp585,eurafrica,co2,319.4049058947712
1963,CESM2-WACCM,ssp585,eurafrica,co2,320.04693639464676
1964,CESM2-WACCM,ssp585,eurafrica,co2,320.7640547771007
1965,CESM2-WACCM,ssp585,eurafrica,co2,321.2725277990103
1966,CESM2-WACCM,ssp585,eurafrica,co2,322.16013642027974
1967,CESM2-WACCM,ssp585,eurafrica,co2,322.84812186844647
1968,CESM2-WACCM,ssp585,eurafrica,co2,323.64996150135994
1969,CESM2-WACCM,ssp585,eurafrica,co2,324.4578547310084
1970,CESM2-WACCM,ssp585,eurafrica,co2,325.6434283684939
1971,CESM2-WACCM,ssp585,eurafrica,co2,326.4360420871526
1972,CESM2-WACCM,ssp585,eurafrica,co2,327.84376526251435
1973,CESM2-WACCM,ssp585,eurafrica,co2,329.9438685644418
1974,CESM2-WACCM,ssp585,eurafrica,co2,331.1091859359294
1975,CESM2-WACCM,ssp585,eurafrica,co2,331.7082009743899
1976,CESM2-WACCM,ssp585,eurafrica,co2,332.60261989198625
1977,CESM2-WACCM,ssp585,eurafrica,co2,334.0612165629864
1978,CESM2-WACCM,ssp585,eurafrica,co2,335.5841326992959
1979,CESM2-WACCM,ssp585,eurafrica,co2,337.0368795003742
1980,CESM2-WACCM,ssp585,eurafrica,co2,338.79553666338325
1981,CESM2-WACCM,ssp585,eurafrica,co2,340.335100190714
1982,CESM2-WACCM,ssp585,eurafrica,co2,341.37844340875745
1983,CESM2-WACCM,ssp585,eurafrica,co2,342.7678602747619
1984,CESM2-WACCM,ssp585,eurafrica,co2,344.4524481892586
1985,CESM2-WACCM,ssp585,eurafrica,co2,345.91235453262925
1986,CESM2-WACCM,ssp585,eurafrica,co2,347.3273536656052
1987,CESM2-WACCM,ssp585,eurafrica,co2,348.9275695756078
1988,CESM2-WACCM,ssp585,eurafrica,co2,351.0689130052924
1989,CESM2-WACCM,ssp585,eurafrica,co2,352.92425309307873
1990,CESM2-WACCM,ssp585,eurafrica,co2,354.328949470073
1991,CESM2-WACCM,ssp585,eurafrica,co2,355.8355674613267
1992,CESM2-WACCM,ssp585,eurafrica,co2,357.026670826599
1993,CESM2-WACCM,ssp585,eurafrica,co2,358.0709744710475
1994,CESM2-WACCM,ssp585,eurafrica,co2,359.2814027797431
1995,CESM2-WACCM,ssp585,eurafrica,co2,360.88807974010706
1996,CESM2-WACCM,ssp585,eurafrica,co2,362.51189885661006
1997,CESM2-WACCM,ssp585,eurafrica,co2,363.8656053226441
1998,CESM2-WACCM,ssp585,eurafrica,co2,365.95514393411577
1999,CESM2-WACCM,ssp585,eurafrica,co2,367.8985231090337
2000,CESM2-WACCM,ssp585,eurafrica,co2,369.3971666507423
2001,CESM2-WACCM,ssp585,eurafrica,co2,371.05687079019845
2002,CESM2-WACCM,ssp585,eurafrica,co2,372.9408490471542
2003,CESM2-WACCM,ssp585,eurafrica,co2,375.23393984884024
2004,CESM2-WACCM,ssp585,eurafrica,co2,377.00828397646546
2005,CESM2-WACCM,ssp585,eurafrica,co2,378.866825485602
2006,CESM2-WACCM,ssp585,eurafrica,co2,380.87708526290953
2007,CESM2-WACCM,ssp585,eurafrica,co2,382.6520114671439
2008,CESM2-WACCM,ssp585,eurafrica,co2,384.7816842608154
2009,CESM2-WACCM,ssp585,eurafrica,co2,386.4458703901619
2010,CESM2-WACCM,ssp585,eurafrica,co2,388.5518526658416
2011,CESM2-WACCM,ssp585,eurafrica,co2,390.7067875843495
2012,CESM2-WACCM,ssp585,eurafrica,co2,392.831745557487
2013,CESM2-WACCM,ssp585,eurafrica,co2,395.2662227675319
2014,CESM2-WACCM,ssp585,eurafrica,co2,397.3491257056594
2015,CESM2-WACCM,ssp585,eurafrica,co2,399.5342704001814
2016,CESM2-WACCM,ssp585,eurafrica,co2,402.507052058354
2017,CESM2-WACCM,ssp585,eurafrica,co2,405.1684227306396
2018,CESM2-WACCM,ssp585,eurafrica,co2,407.9115460626781
2019,CESM2-WACCM,ssp585,eurafrica,co2,410.9066794626415
2020,CESM2-WACCM,ssp585,eurafrica,co2,413.93679566681385
2021,CESM2-WACCM,ssp585,eurafrica,co2,417.0986940152943
2022,CESM2-WACCM,ssp585,eurafrica,co2,420.3215357847512
2023,CESM2-WACCM,ssp585,eurafrica,co2,423.5808737576008
2024,CESM2-WACCM,ssp585,eurafrica,co2,426.8965858500451
2025,CESM2-WACCM,ssp585,eurafrica,co2,430.4909089114517
2026,CESM2-WACCM,ssp585,eurafrica,co2,434.0603481978178
2027,CESM2-WACCM,ssp585,eurafrica,co2,437.7102595753968
2028,CESM2-WACCM,ssp585,eurafrica,co2,441.59285607747734
2029,CESM2-WACCM,ssp585,eurafrica,co2,445.5495800357312
2030,CESM2-WACCM,ssp585,eurafrica,co2,449.55898192711174
2031,CESM2-WACCM,ssp585,eurafrica,co2,453.661399660632
2032,CESM2-WACCM,ssp585,eurafrica,co2,457.8603256959468
2033,CESM2-WACCM,ssp585,eurafrica,co2,462.24964899010956
2034,CESM2-WACCM,ssp585,eurafrica,co2,466.87916619703174
2035,CESM2-WACCM,ssp585,eurafrica,co2,471.56328218989074
2036,CESM2-WACCM,ssp585,eurafrica,co2,476.3367469422519
2037,CESM2-WACCM,ssp585,eurafrica,co2,481.41475417651236
2038,CESM2-WACCM,ssp585,eurafrica,co2,486.29913362674415
2039,CESM2-WACCM,ssp585,eurafrica,co2,491.38307804241776
2040,CESM2-WACCM,ssp585,eurafrica,co2,496.5541884303093
2041,CESM2-WACCM,ssp585,eurafrica,co2,502.19043623656034
2042,CESM2-WACCM,ssp585,eurafrica,co2,507.98978190869093
